user_id,product_id,rating,review_text
89,218,5,Best purchase ever!
154,218,3,It's alright.
143,218,4,I like it.
14,218,1,Waste of money.
104,218,4,"Okay, but could be better."
148,218,5,Highly recommended.
31,218,5,Best purchase ever!
108,218,5,I love it!
23,218,2,Regret buying it.
137,218,3,Average quality.
12,218,5,Excellent quality.
40,218,2,Disappointing.
38,218,4,"Okay, but could be better."
125,218,2,Would not recommend.
34,218,5,Great product!
21,218,4,"Okay, but could be better."
44,218,5,Awesome!
67,218,3,"Not bad, but not great."
87,218,4,Decent product.
42,218,4,Decent product.
140,218,4,Best purchase ever!
149,218,5,Awesome!
26,218,4,Excellent quality.
111,218,4,I like it.
23,218,4,Great product!
28,218,5,I love it!
101,218,3,Fair product.
176,218,3,"Okay, but could be better."
21,218,4,Awesome!
13,218,2,Waste of money.
152,219,4,"Okay, but could be better."
128,219,3,Fair product.
73,219,3,Decent product.
41,219,3,"Not bad, but not great."
116,219,3,Average quality.
177,219,5,Best purchase ever!
95,219,2,Regret buying it.
60,219,4,Highly recommended.
84,219,5,Highly recommended.
148,219,3,Average quality.
79,219,3,Decent product.
109,219,3,Decent product.
155,219,3,Fair product.
26,219,5,Highly recommended.
3,219,3,Average quality.
104,219,4,Highly recommended.
174,219,5,Excellent quality.
43,219,2,Waste of money.
144,219,4,Best purchase ever!
20,219,1,Terrible experience.
56,219,5,Highly recommended.
137,219,5,Awesome!
104,219,1,Would not recommend.
32,219,5,Best purchase ever!
20,219,5,Best purchase ever!
109,219,4,Best purchase ever!
118,219,1,Terrible experience.
149,219,4,Best purchase ever!
93,219,4,Excellent quality.
70,219,5,I love it!
39,219,4,Excellent quality.
133,219,4,"Okay, but could be better."
27,219,3,It's alright.
107,219,4,Great product!
2,219,3,"Okay, but could be better."
51,219,2,Disappointing.
58,219,3,Decent product.
48,219,5,Awesome!
86,220,4,Highly recommended.
152,220,5,Great product!
107,220,4,Awesome!
125,220,5,I love it!
115,220,2,Disappointing.
31,220,4,Highly recommended.
82,220,4,Best purchase ever!
148,220,2,Disappointing.
78,220,1,Waste of money.
31,220,3,Fair product.
56,220,5,I love it!
79,220,4,Highly recommended.
51,220,4,Great product!
57,220,4,Decent product.
106,220,2,Regret buying it.
25,220,5,Awesome!
61,220,5,I love it!
121,220,5,Awesome!
124,220,5,Great product!
158,220,4,Highly recommended.
36,220,1,Would not recommend.
89,220,4,Awesome!
50,220,3,Average quality.
75,220,5,Great product!
133,220,3,Fair product.
134,220,1,Would not recommend.
153,220,5,Best purchase ever!
135,220,2,Disappointing.
137,220,4,Excellent quality.
114,220,3,Average quality.
17,220,5,Highly recommended.
160,220,5,Excellent quality.
25,220,5,Great product!
51,220,5,Excellent quality.
4,220,1,Disappointing.
112,220,2,Regret buying it.
95,220,5,Best purchase ever!
99,220,5,Highly recommended.
100,220,4,Decent product.
134,220,4,Great product!
142,220,5,Best purchase ever!
81,220,5,Best purchase ever!
33,220,3,Decent product.
39,220,4,I like it.
107,220,2,Waste of money.
118,220,5,Great product!
22,220,3,Fair product.
115,220,3,Decent product.
147,220,4,Best purchase ever!
44,220,5,Highly recommended.
21,220,3,"Not bad, but not great."
174,220,5,Best purchase ever!
110,220,4,Best purchase ever!
149,220,2,Would not recommend.
180,220,3,Average quality.
10,220,1,Terrible experience.
127,220,4,Great product!
31,220,3,Decent product.
104,220,5,Highly recommended.
136,220,5,Best purchase ever!
45,220,5,Great product!
44,220,4,I like it.
38,220,5,Great product!
60,220,4,Highly recommended.
6,220,2,Would not recommend.
81,220,4,Decent product.
45,220,5,Excellent quality.
85,220,5,Highly recommended.
28,220,5,I love it!
91,221,4,Great product!
42,221,3,It's alright.
73,221,4,Best purchase ever!
99,221,2,Waste of money.
73,221,2,Poor quality.
141,221,3,Average quality.
90,221,1,Disappointing.
46,221,2,Regret buying it.
143,221,5,Great product!
34,221,4,"Okay, but could be better."
46,221,4,"Okay, but could be better."
91,221,3,Average quality.
66,221,5,Great product!
75,221,5,Highly recommended.
139,221,4,Highly recommended.
175,221,4,I like it.
100,221,4,Highly recommended.
93,221,1,I regret buying it.
161,221,2,Would not recommend.
4,221,1,Waste of money.
114,221,1,Disappointing.
123,221,3,Decent product.
102,221,5,Great product!
54,221,5,Best purchase ever!
102,221,4,I like it.
99,221,3,Decent product.
126,221,5,Highly recommended.
102,221,5,Excellent quality.
40,221,4,I like it.
94,221,5,Highly recommended.
73,221,4,Great product!
41,221,5,I love it!
174,221,5,Awesome!
82,221,2,Poor quality.
29,221,5,Highly recommended.
10,221,4,I like it.
110,221,4,"Okay, but could be better."
181,221,4,Great product!
56,221,3,"Not bad, but not great."
26,221,2,Regret buying it.
81,221,5,Awesome!
102,221,5,Best purchase ever!
55,221,3,"Okay, but could be better."
21,221,3,"Okay, but could be better."
156,221,3,Average quality.
29,221,4,Awesome!
174,221,4,Best purchase ever!
154,221,5,Awesome!
176,221,5,Great product!
111,221,4,I like it.
28,221,5,Awesome!
137,221,4,"Okay, but could be better."
31,221,4,Great product!
5,221,5,Highly recommended.
105,221,3,It's alright.
57,221,4,Decent product.
11,221,3,Fair product.
159,221,4,"Okay, but could be better."
162,222,3,"Not bad, but not great."
102,222,2,Would not recommend.
13,222,3,Average quality.
33,222,5,Awesome!
42,222,4,"Okay, but could be better."
155,222,3,Fair product.
68,222,2,Poor quality.
93,222,5,I love it!
174,222,2,Regret buying it.
94,222,5,Best purchase ever!
74,222,3,Average quality.
97,222,5,I love it!
106,222,4,Excellent quality.
158,222,5,Excellent quality.
30,222,4,Highly recommended.
98,222,5,Great product!
41,222,5,I love it!
156,222,4,"Okay, but could be better."
61,222,5,Great product!
56,222,2,Disappointing.
120,222,5,I love it!
41,222,4,Best purchase ever!
61,222,4,I like it.
16,222,5,Best purchase ever!
65,222,2,Waste of money.
148,222,4,Best purchase ever!
86,222,5,Highly recommended.
85,222,5,Best purchase ever!
73,222,4,Excellent quality.
129,222,4,Great product!
62,222,4,Highly recommended.
160,222,4,"Okay, but could be better."
73,222,4,Highly recommended.
149,222,4,Decent product.
133,222,5,Highly recommended.
180,222,5,Awesome!
73,222,5,Best purchase ever!
13,222,3,"Not bad, but not great."
108,222,4,Decent product.
94,222,5,I love it!
68,222,2,Waste of money.
119,222,5,Best purchase ever!
130,222,5,Great product!
152,222,5,I love it!
94,222,1,Waste of money.
141,222,5,Best purchase ever!
32,222,3,Average quality.
81,223,3,Decent product.
87,223,5,Best purchase ever!
11,223,4,Excellent quality.
53,223,2,Poor quality.
118,223,4,Decent product.
87,223,4,Excellent quality.
84,223,5,Awesome!
41,223,5,Great product!
138,223,1,Terrible experience.
158,223,3,Average quality.
102,223,5,Awesome!
31,223,5,Excellent quality.
127,223,5,Highly recommended.
177,223,4,I like it.
21,223,2,Disappointing.
71,223,3,Decent product.
52,223,5,Great product!
124,223,5,Awesome!
74,223,4,Excellent quality.
121,223,5,Highly recommended.
130,223,5,I love it!
176,223,1,Waste of money.
37,223,5,Highly recommended.
34,223,5,I love it!
57,223,4,Decent product.
156,223,4,Awesome!
151,223,4,"Okay, but could be better."
128,223,3,Average quality.
131,223,4,Highly recommended.
17,223,5,Great product!
45,223,4,Best purchase ever!
108,223,4,Awesome!
14,223,5,Best purchase ever!
12,223,3,Fair product.
138,223,2,Waste of money.
74,223,4,Awesome!
31,223,1,Poor quality.
119,223,4,Best purchase ever!
94,223,2,Poor quality.
160,223,3,It's alright.
106,223,5,Excellent quality.
56,223,4,Best purchase ever!
32,223,4,I like it.
54,223,5,Best purchase ever!
52,223,5,Best purchase ever!
72,223,5,I love it!
157,223,4,Great product!
81,223,5,Best purchase ever!
16,223,4,Great product!
59,223,3,"Okay, but could be better."
157,223,2,Regret buying it.
80,223,3,Average quality.
78,223,5,Excellent quality.
22,223,5,Awesome!
106,223,4,I like it.
111,223,2,Waste of money.
85,223,3,"Okay, but could be better."
175,223,4,Best purchase ever!
146,223,4,Awesome!
174,223,4,Awesome!
76,223,5,Highly recommended.
75,223,5,Excellent quality.
115,223,5,I love it!
24,223,5,Awesome!
25,223,4,Best purchase ever!
40,223,4,"Okay, but could be better."
4,223,3,Decent product.
48,223,5,Great product!
88,223,5,Best purchase ever!
181,223,5,Best purchase ever!
43,223,4,Decent product.
40,224,3,"Not bad, but not great."
29,224,5,Excellent quality.
103,224,4,Great product!
97,224,3,"Not bad, but not great."
70,224,5,I love it!
77,224,1,Would not recommend.
50,224,4,Highly recommended.
48,224,4,Decent product.
13,224,4,Best purchase ever!
127,224,4,Highly recommended.
19,224,4,Best purchase ever!
175,224,4,Awesome!
160,224,5,Awesome!
150,224,5,Highly recommended.
88,224,5,Highly recommended.
71,224,1,I regret buying it.
16,224,5,Awesome!
78,224,5,I love it!
109,224,5,Great product!
148,224,3,"Not bad, but not great."
7,224,4,Awesome!
174,224,1,Poor quality.
16,224,5,Excellent quality.
129,224,5,Excellent quality.
105,224,3,Fair product.
58,224,4,"Okay, but could be better."
87,224,4,Awesome!
58,224,5,Excellent quality.
104,224,4,Awesome!
32,224,4,Decent product.
80,224,4,Great product!
15,224,5,Highly recommended.
33,224,5,Highly recommended.
86,224,4,"Okay, but could be better."
176,224,5,Highly recommended.
38,224,5,Great product!
161,224,5,Excellent quality.
46,224,5,Highly recommended.
2,224,5,Awesome!
132,224,4,"Okay, but could be better."
181,224,4,Excellent quality.
18,224,3,"Not bad, but not great."
97,224,3,It's alright.
36,224,5,Great product!
120,224,4,"Okay, but could be better."
123,224,4,Highly recommended.
142,224,2,Waste of money.
49,224,5,Best purchase ever!
100,224,5,Great product!
117,224,5,Excellent quality.
67,224,3,Decent product.
93,224,3,Decent product.
160,224,4,I like it.
29,224,4,Awesome!
100,224,5,Excellent quality.
19,224,4,I like it.
75,224,5,Best purchase ever!
69,225,1,Disappointing.
80,225,3,It's alright.
98,225,2,Regret buying it.
26,225,5,I love it!
21,225,5,I love it!
65,225,3,Average quality.
31,225,2,Would not recommend.
28,225,2,Disappointing.
177,225,2,Poor quality.
147,225,4,I like it.
113,225,4,Awesome!
111,225,3,Average quality.
91,225,3,Fair product.
16,225,5,Best purchase ever!
33,225,4,"Okay, but could be better."
12,225,5,I love it!
107,225,5,I love it!
47,225,5,Best purchase ever!
119,225,2,Waste of money.
152,225,4,I like it.
62,225,5,Highly recommended.
15,225,5,Awesome!
106,225,4,Great product!
139,225,5,Awesome!
45,225,5,Best purchase ever!
161,225,5,Awesome!
151,225,2,Would not recommend.
88,225,4,Excellent quality.
114,225,2,Poor quality.
75,225,4,I like it.
36,225,4,Awesome!
109,225,4,Great product!
103,225,4,Excellent quality.
16,225,5,Excellent quality.
48,225,4,Best purchase ever!
140,225,4,Great product!
145,225,4,Awesome!
111,225,2,Waste of money.
47,225,5,Excellent quality.
141,225,5,Awesome!
32,225,4,Excellent quality.
6,225,5,I love it!
67,225,4,Highly recommended.
89,225,5,Highly recommended.
11,225,4,I like it.
122,225,4,"Okay, but could be better."
134,225,3,Fair product.
106,225,5,Awesome!
108,225,4,Excellent quality.
120,225,3,"Not bad, but not great."
21,225,5,Awesome!
44,225,4,I like it.
82,225,4,Best purchase ever!
102,225,3,Decent product.
91,225,4,Awesome!
127,225,1,Would not recommend.
22,225,5,Great product!
48,225,4,Excellent quality.
137,225,4,Decent product.
126,225,4,"Okay, but could be better."
32,225,1,I regret buying it.
44,225,5,Excellent quality.
43,225,4,I like it.
6,225,4,Decent product.
132,225,5,I love it!
176,225,1,Disappointing.
5,225,3,It's alright.
177,225,4,Best purchase ever!
104,225,4,Excellent quality.
132,225,4,Decent product.
83,225,4,Best purchase ever!
144,225,5,Excellent quality.
120,225,4,Highly recommended.
123,225,5,Highly recommended.
96,225,5,Highly recommended.
138,226,2,Would not recommend.
88,226,3,Fair product.
33,226,5,Great product!
73,226,5,Best purchase ever!
174,226,4,Decent product.
17,226,4,I like it.
133,226,5,Best purchase ever!
80,226,5,Best purchase ever!
59,226,5,Great product!
46,226,2,Poor quality.
2,226,4,"Okay, but could be better."
106,226,5,Excellent quality.
129,226,2,Poor quality.
127,226,3,Fair product.
10,226,4,Highly recommended.
87,226,4,Highly recommended.
32,226,4,Awesome!
125,226,1,Disappointing.
123,226,2,Poor quality.
152,226,3,"Okay, but could be better."
93,226,3,Average quality.
181,226,3,Decent product.
180,226,4,Great product!
77,226,4,Awesome!
38,226,4,I like it.
141,226,4,Highly recommended.
12,226,4,Excellent quality.
122,226,4,Best purchase ever!
144,226,3,"Okay, but could be better."
125,226,4,Great product!
22,226,5,Great product!
87,226,4,Best purchase ever!
7,226,5,Best purchase ever!
139,226,3,Fair product.
21,226,4,Great product!
159,226,4,Awesome!
64,226,5,Great product!
114,226,3,It's alright.
107,226,2,Waste of money.
125,226,5,Awesome!
16,226,5,Highly recommended.
23,226,4,Awesome!
21,226,3,"Okay, but could be better."
48,226,5,Excellent quality.
10,226,4,"Okay, but could be better."
117,226,4,Best purchase ever!
180,226,4,Awesome!
4,226,5,I love it!
4,226,3,Average quality.
99,226,5,Best purchase ever!
111,226,4,Decent product.
35,226,2,Poor quality.
38,226,5,Highly recommended.
96,226,2,Waste of money.
120,226,5,Great product!
143,226,5,I love it!
52,226,3,"Okay, but could be better."
3,226,5,Great product!
29,226,4,Excellent quality.
106,226,4,Decent product.
96,226,2,Waste of money.
67,226,4,Highly recommended.
110,226,5,Best purchase ever!
99,227,5,Highly recommended.
15,227,5,Awesome!
23,227,3,Fair product.
49,227,4,Best purchase ever!
75,227,3,Fair product.
32,227,4,Great product!
118,227,5,Highly recommended.
174,227,5,I love it!
41,227,5,Awesome!
66,227,1,I regret buying it.
154,227,5,Awesome!
150,227,4,Awesome!
44,227,5,Awesome!
49,227,5,I love it!
67,227,4,"Okay, but could be better."
48,227,4,Great product!
149,227,4,"Okay, but could be better."
132,227,2,Would not recommend.
6,227,4,"Okay, but could be better."
49,227,5,Great product!
20,227,5,Excellent quality.
59,227,3,Average quality.
32,227,3,Fair product.
107,227,5,Awesome!
155,227,2,Would not recommend.
55,227,4,Decent product.
134,227,3,"Not bad, but not great."
9,227,3,It's alright.
144,227,4,Decent product.
2,227,4,"Okay, but could be better."
137,227,3,Fair product.
80,227,4,Great product!
116,227,4,Highly recommended.
37,227,4,Decent product.
92,227,5,Awesome!
48,227,5,Great product!
5,227,1,Terrible experience.
145,227,1,Terrible experience.
159,227,3,It's alright.
115,227,5,Excellent quality.
131,227,5,Best purchase ever!
118,227,4,Great product!
60,227,3,Fair product.
50,227,5,Great product!
116,227,5,Best purchase ever!
141,227,1,Would not recommend.
88,227,4,Excellent quality.
42,227,5,Awesome!
115,227,1,Would not recommend.
102,227,3,Average quality.
75,227,1,Poor quality.
82,227,4,Great product!
101,227,2,Would not recommend.
149,227,4,Excellent quality.
149,227,4,Decent product.
175,227,3,Fair product.
137,227,5,Awesome!
103,227,2,Regret buying it.
140,227,1,Terrible experience.
34,227,3,It's alright.
176,227,4,Excellent quality.
36,227,4,Awesome!
66,227,3,"Okay, but could be better."
29,227,5,Awesome!
44,227,5,Excellent quality.
48,227,5,Excellent quality.
160,227,3,"Not bad, but not great."
161,227,4,Best purchase ever!
98,227,2,Would not recommend.
59,227,5,Awesome!
114,228,4,Excellent quality.
13,228,5,Awesome!
116,228,5,Excellent quality.
74,228,4,Decent product.
109,228,2,Would not recommend.
59,228,5,I love it!
30,228,5,Excellent quality.
111,228,5,I love it!
49,228,4,"Okay, but could be better."
115,228,3,"Okay, but could be better."
50,228,3,Average quality.
85,228,5,Excellent quality.
60,228,5,Highly recommended.
105,228,3,Average quality.
155,228,5,Awesome!
94,228,5,Best purchase ever!
97,228,4,Best purchase ever!
153,228,4,Best purchase ever!
34,228,5,I love it!
140,228,3,Decent product.
125,228,4,I like it.
34,228,3,"Okay, but could be better."
5,228,1,Would not recommend.
42,228,4,Great product!
120,228,5,Great product!
55,228,4,"Okay, but could be better."
82,228,5,Highly recommended.
15,228,5,Excellent quality.
131,228,1,Would not recommend.
134,228,4,Great product!
20,228,5,I love it!
76,228,2,Waste of money.
96,228,4,Highly recommended.
136,228,5,Highly recommended.
137,228,5,Excellent quality.
130,228,3,It's alright.
94,228,1,Would not recommend.
142,228,4,Great product!
76,228,5,Highly recommended.
100,228,4,I like it.
114,228,4,Highly recommended.
136,228,5,Awesome!
19,228,4,Highly recommended.
111,228,5,Highly recommended.
89,228,5,I love it!
176,228,2,Waste of money.
69,228,4,Excellent quality.
20,228,5,Great product!
82,228,5,Excellent quality.
44,228,5,I love it!
132,228,2,Waste of money.
38,228,5,I love it!
142,228,3,Average quality.
50,228,1,Waste of money.
23,228,2,Regret buying it.
56,228,4,Awesome!
78,228,4,Highly recommended.
141,228,5,Awesome!
75,228,5,Highly recommended.
36,228,4,Decent product.
7,228,5,Excellent quality.
20,228,3,It's alright.
107,228,5,Great product!
37,228,5,Highly recommended.
81,228,5,I love it!
155,228,3,"Not bad, but not great."
47,228,4,Awesome!
132,228,5,I love it!
28,228,2,Poor quality.
127,229,2,Would not recommend.
77,229,5,Great product!
145,229,5,I love it!
158,229,5,I love it!
82,229,4,Best purchase ever!
76,229,4,Awesome!
135,229,4,I like it.
29,229,2,Waste of money.
16,229,3,Fair product.
14,229,4,I like it.
75,229,5,Awesome!
46,229,5,I love it!
119,229,4,"Okay, but could be better."
100,229,5,Excellent quality.
63,229,5,Excellent quality.
63,229,3,Fair product.
99,229,5,Great product!
90,229,4,Awesome!
60,229,2,Would not recommend.
16,229,3,Average quality.
162,229,5,I love it!
46,229,4,"Okay, but could be better."
74,229,5,Great product!
11,229,4,Decent product.
34,229,5,Great product!
31,229,4,Best purchase ever!
176,229,5,Awesome!
123,229,3,"Okay, but could be better."
13,229,4,"Okay, but could be better."
175,229,4,"Okay, but could be better."
122,229,5,Best purchase ever!
98,229,3,Decent product.
83,229,2,Regret buying it.
67,229,5,Excellent quality.
37,229,2,Regret buying it.
76,229,1,I regret buying it.
70,229,3,"Not bad, but not great."
43,229,3,Fair product.
7,229,4,Decent product.
17,229,3,Fair product.
157,229,3,Fair product.
57,229,4,Highly recommended.
71,229,5,Best purchase ever!
49,229,4,Awesome!
38,229,4,Decent product.
80,229,5,Best purchase ever!
79,229,5,Excellent quality.
88,229,2,Disappointing.
122,229,5,Best purchase ever!
145,229,3,It's alright.
69,229,4,"Okay, but could be better."
111,229,5,I love it!
17,229,5,Highly recommended.
175,229,4,Best purchase ever!
86,229,4,I like it.
154,229,4,"Okay, but could be better."
84,229,4,Decent product.
58,229,3,Fair product.
78,229,2,Poor quality.
39,229,3,It's alright.
156,229,4,"Okay, but could be better."
131,229,3,"Not bad, but not great."
175,229,5,Highly recommended.
10,229,4,Highly recommended.
71,229,4,Best purchase ever!
147,229,4,Awesome!
6,229,4,Decent product.
132,229,3,It's alright.
45,230,4,Awesome!
142,230,4,I like it.
131,230,4,Awesome!
44,230,3,It's alright.
110,230,5,Excellent quality.
87,230,4,"Okay, but could be better."
121,230,3,It's alright.
88,230,5,Best purchase ever!
158,230,2,Regret buying it.
32,230,5,Best purchase ever!
76,230,2,Waste of money.
117,230,4,Highly recommended.
162,230,4,Excellent quality.
73,230,3,Average quality.
121,230,4,Best purchase ever!
21,230,1,Poor quality.
139,230,5,I love it!
19,230,4,Great product!
21,230,4,Best purchase ever!
156,230,2,Regret buying it.
94,230,4,Best purchase ever!
128,230,3,Average quality.
96,230,1,Disappointing.
58,230,5,Great product!
3,230,2,Would not recommend.
25,230,5,Best purchase ever!
126,230,4,Decent product.
35,230,5,I love it!
140,230,5,I love it!
115,230,4,Awesome!
56,230,5,Great product!
117,230,2,Disappointing.
42,230,3,Average quality.
50,230,4,Excellent quality.
19,230,4,Great product!
62,230,3,Average quality.
131,230,2,Disappointing.
70,231,4,Awesome!
78,231,2,Poor quality.
105,231,4,Excellent quality.
107,231,5,I love it!
73,231,2,Would not recommend.
137,231,2,Regret buying it.
102,231,3,Fair product.
114,231,5,Awesome!
139,231,5,Great product!
80,231,4,Highly recommended.
102,231,4,Highly recommended.
38,231,4,I like it.
25,231,4,I like it.
95,231,5,Great product!
138,231,3,Average quality.
84,231,4,Awesome!
9,231,5,Best purchase ever!
141,231,5,Highly recommended.
90,231,3,Average quality.
36,231,5,I love it!
39,231,2,Poor quality.
138,231,4,Excellent quality.
141,231,4,Great product!
156,231,3,"Okay, but could be better."
158,231,2,Would not recommend.
46,231,5,Awesome!
111,231,2,Would not recommend.
136,231,5,Awesome!
29,231,4,Decent product.
60,231,4,Great product!
141,231,4,I like it.
34,231,4,Great product!
38,231,3,"Okay, but could be better."
113,231,4,Best purchase ever!
106,231,1,Waste of money.
14,231,4,"Okay, but could be better."
82,231,2,Would not recommend.
65,231,4,Awesome!
176,231,5,Highly recommended.
78,231,5,Excellent quality.
136,231,4,"Okay, but could be better."
77,232,5,Great product!
113,232,3,It's alright.
111,232,4,I like it.
116,232,5,Awesome!
84,232,2,Poor quality.
99,232,4,I like it.
97,232,4,Excellent quality.
149,232,3,It's alright.
37,232,4,I like it.
14,232,2,Regret buying it.
30,232,4,"Okay, but could be better."
136,232,5,Excellent quality.
16,232,5,Best purchase ever!
127,232,2,Regret buying it.
20,232,5,Highly recommended.
134,232,5,Highly recommended.
34,232,5,Awesome!
161,232,4,Excellent quality.
32,232,5,Highly recommended.
59,232,3,Fair product.
130,232,2,Poor quality.
71,232,4,Awesome!
55,232,5,I love it!
38,232,3,"Not bad, but not great."
23,232,3,Average quality.
36,232,3,Average quality.
128,232,2,Disappointing.
72,232,4,Decent product.
144,232,4,I like it.
159,232,5,Awesome!
16,232,5,Highly recommended.
48,232,5,Best purchase ever!
117,232,5,Excellent quality.
39,232,4,Highly recommended.
133,232,4,Excellent quality.
9,232,2,Poor quality.
17,232,5,Great product!
118,232,3,"Okay, but could be better."
93,232,3,Decent product.
147,232,4,Awesome!
101,232,4,"Okay, but could be better."
114,232,5,Excellent quality.
34,232,5,Great product!
143,232,3,It's alright.
181,232,3,"Not bad, but not great."
116,232,2,Disappointing.
84,232,5,Great product!
72,232,4,Highly recommended.
19,232,2,Regret buying it.
11,232,5,Awesome!
86,232,3,Fair product.
26,232,4,Highly recommended.
122,232,5,I love it!
41,233,2,Would not recommend.
54,233,5,Great product!
87,233,4,"Okay, but could be better."
12,233,4,Great product!
52,233,5,I love it!
100,233,3,It's alright.
20,233,5,Awesome!
6,233,4,Excellent quality.
21,233,4,Awesome!
41,233,4,I like it.
94,233,5,Excellent quality.
80,233,2,Disappointing.
122,233,3,"Okay, but could be better."
113,233,2,Waste of money.
72,233,2,Regret buying it.
146,233,4,Highly recommended.
97,233,2,Waste of money.
94,233,5,Great product!
44,233,5,Great product!
148,233,5,Highly recommended.
5,233,4,Decent product.
81,233,4,Awesome!
59,233,4,Decent product.
67,233,4,Best purchase ever!
52,233,2,Disappointing.
145,233,4,I like it.
7,233,4,Best purchase ever!
36,233,2,Regret buying it.
150,233,1,Waste of money.
131,233,5,Highly recommended.
41,233,4,Awesome!
161,233,3,"Okay, but could be better."
157,233,2,Disappointing.
30,233,3,Average quality.
39,233,5,Awesome!
65,233,4,Highly recommended.
29,233,2,Regret buying it.
103,233,3,Decent product.
176,233,3,Decent product.
122,233,4,"Okay, but could be better."
68,233,4,"Okay, but could be better."
124,233,4,Excellent quality.
126,233,1,Disappointing.
90,233,4,I like it.
36,233,4,Excellent quality.
52,233,1,Poor quality.
61,233,3,"Okay, but could be better."
129,233,4,Great product!
28,233,5,Excellent quality.
141,233,5,Great product!
162,233,5,Best purchase ever!
125,233,4,Best purchase ever!
88,233,2,Waste of money.
63,233,3,Average quality.
154,233,4,Excellent quality.
118,233,4,"Okay, but could be better."
13,233,4,Best purchase ever!
75,233,4,Highly recommended.
146,233,3,Average quality.
68,233,2,Poor quality.
22,233,2,Poor quality.
25,233,3,Fair product.
89,233,3,It's alright.
138,233,2,Poor quality.
65,233,5,I love it!
18,233,5,Awesome!
40,233,4,Highly recommended.
139,233,5,Awesome!
45,233,4,Awesome!
65,234,3,It's alright.
143,234,5,Highly recommended.
26,234,5,Best purchase ever!
45,234,4,Decent product.
71,234,5,Best purchase ever!
93,234,5,I love it!
7,234,4,Great product!
22,234,5,I love it!
104,234,4,Awesome!
69,234,3,It's alright.
47,234,3,"Okay, but could be better."
153,234,1,Poor quality.
113,234,4,Great product!
101,234,4,"Okay, but could be better."
141,234,5,Excellent quality.
15,234,5,Excellent quality.
3,234,5,Awesome!
30,234,3,"Okay, but could be better."
63,234,3,Average quality.
7,234,3,"Not bad, but not great."
33,234,5,I love it!
92,234,5,Great product!
62,234,3,Average quality.
124,234,5,Awesome!
28,234,5,Excellent quality.
13,234,4,Great product!
48,234,5,Highly recommended.
104,234,3,"Okay, but could be better."
5,234,4,Best purchase ever!
68,234,4,Awesome!
176,234,4,Excellent quality.
115,234,5,I love it!
56,234,5,Excellent quality.
127,234,3,Average quality.
4,234,5,Awesome!
8,234,5,Great product!
160,234,4,Awesome!
84,234,3,Average quality.
119,234,2,Poor quality.
91,234,5,Excellent quality.
97,234,3,"Not bad, but not great."
81,234,2,Would not recommend.
127,234,5,Great product!
64,234,5,Awesome!
162,234,4,Great product!
154,234,4,Best purchase ever!
87,234,3,Decent product.
71,234,5,I love it!
21,234,4,Excellent quality.
181,234,5,Best purchase ever!
67,234,4,Decent product.
81,234,5,Excellent quality.
61,234,4,Excellent quality.
53,235,5,Awesome!
135,235,5,Best purchase ever!
176,235,4,I like it.
136,235,3,"Okay, but could be better."
8,235,4,Highly recommended.
155,235,3,"Not bad, but not great."
139,235,2,Poor quality.
3,235,2,Would not recommend.
28,235,2,Disappointing.
40,235,5,Highly recommended.
123,235,3,"Not bad, but not great."
40,235,4,Decent product.
92,235,1,Terrible experience.
84,235,5,Best purchase ever!
80,235,5,Highly recommended.
79,235,4,Best purchase ever!
98,235,3,It's alright.
131,235,4,"Okay, but could be better."
149,235,5,Best purchase ever!
31,235,2,Waste of money.
12,235,2,Disappointing.
21,235,4,Awesome!
50,235,4,Highly recommended.
104,235,4,Excellent quality.
120,235,3,"Okay, but could be better."
47,235,5,Great product!
48,235,4,Awesome!
70,235,1,I regret buying it.
5,235,5,Best purchase ever!
124,235,5,Highly recommended.
143,235,3,"Not bad, but not great."
65,235,4,Awesome!
108,235,3,It's alright.
46,235,4,"Okay, but could be better."
176,235,1,Terrible experience.
26,235,5,Awesome!
150,235,4,Great product!
86,235,4,Best purchase ever!
64,235,4,"Okay, but could be better."
100,235,5,I love it!
71,235,5,Great product!
160,235,4,Highly recommended.
42,235,3,Fair product.
114,235,4,Best purchase ever!
140,235,4,Awesome!
125,236,1,Terrible experience.
160,236,3,"Not bad, but not great."
39,236,3,Fair product.
68,236,5,Awesome!
91,236,5,Best purchase ever!
125,236,4,"Okay, but could be better."
159,236,5,Great product!
110,236,5,Great product!
98,236,4,Great product!
174,236,5,Best purchase ever!
56,236,1,I regret buying it.
84,236,4,Awesome!
89,236,5,I love it!
148,236,3,Fair product.
55,236,5,Excellent quality.
81,236,1,Poor quality.
133,236,2,Waste of money.
57,236,4,Awesome!
70,236,5,Excellent quality.
93,236,3,Fair product.
69,236,4,"Okay, but could be better."
126,236,5,Best purchase ever!
49,236,4,Decent product.
149,236,5,Highly recommended.
40,236,3,"Not bad, but not great."
126,236,4,Highly recommended.
16,236,5,Best purchase ever!
64,236,4,Highly recommended.
160,236,4,"Okay, but could be better."
24,236,5,I love it!
161,236,2,Regret buying it.
113,236,4,Best purchase ever!
41,236,1,Waste of money.
35,236,1,Disappointing.
50,236,4,Excellent quality.
152,236,5,Great product!
108,236,3,Average quality.
92,236,5,Best purchase ever!
9,236,5,Best purchase ever!
89,236,3,It's alright.
12,236,4,Decent product.
23,236,1,I regret buying it.
19,236,5,Excellent quality.
32,236,5,I love it!
55,236,5,Great product!
101,236,2,Poor quality.
